label,model_input,model_output,segmented_output,factuality,deberta_finetuned,roberta_finetuned,bart_fintuned,llama_foundation,llama_finetuned
bad_credit,Checking account is high balance or salary assignments for at least 1 year; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Good credit

The customer has a good creditworthiness due to a combination of factors, including a high salary assignment for at least 1 year, a long loan duration, a high loan amount, a low saving account balance, a stable employment history, a high installment rate, no other debtors, a property ownership, a young age, a job as a skilled employee or resident, and a registered telephone under their name. These attributes suggest that the customer has a stable financial situation, a manageable debt-to-income ratio, and a strong financial foundation.","The customer has a good creditworthiness due to a combination of factors, including a high salary assignment for at least 1 year; a long loan duration; a high loan amount; a low saving account balance; a stable employment history; a high installment rate; no other debtors; a property ownership; a young age; a job as a skilled employee or resident; and a registered telephone under their name",,,,,,
bad_credit,Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is high balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a loan duration longer than 50% of all cases in the bank, and a loan amount higher than 50% of all cases in the bank, indicating potential financial instability. Additionally, the customer's disposable income is being heavily utilized for installment payments, and they have a high number of people relying on them for maintenance, which may indicate financial strain. The customer's employment history is also relatively short, and they have a non-skilled job, which may impact their creditworthiness.","The customer has several red flags, including a negative checking account balance; a loan duration longer than 50% of all cases in the bank; and a loan amount higher than 50% of all cases in the bank; indicating potential financial instability; Additionally, the customer's disposable income is being heavily utilized for installment payments, and they have a high number of people relying on them for maintenance, which may indicate financial strain; The customer's employment history is also relatively short; and they have a non-skilled job","Additionally, the customer's disposable income is being heavily utilized for installment payments, and they have a high number of people relying on them for maintenance, which may indicate financial strain; The customer's employment history is also relatively short", The customer's employment history is also relatively short,"Additionally, the customer's disposable income is being heavily utilized for installment payments, and they have a high number of people relying on them for maintenance, which may indicate financial strain;  The customer's employment history is also relatively short", The customer's employment history is also relatively short,,
bad_credit,Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a loan amount higher than 50% of all cases in the bank, and a telephone not registered under their name, which may indicate a lack of financial discipline and potential for overspending. Additionally, the customer's loan duration is longer than 50% of all cases in the bank, which could suggest a higher risk of default. The customer's age is also younger than 50% of all cases in the bank, which may indicate a higher risk of financial instability.","The customer has several red flags, including a negative checking account balance; a loan amount higher than 50% of all cases in the bank; and a telephone not registered under their name, which may indicate a lack of financial discipline and potential for overspending; Additionally, the customer's loan duration is longer than 50% of all cases in the bank, which could suggest a higher risk of default; The customer's age is also younger than 50% of all cases in the bank, which may indicate a higher risk of financial instability",,,,,,
bad_credit,Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has a negative checking account balance, which indicates a lack of financial discipline and potential overspending. Additionally, the loan duration is longer than 50% of all cases in the bank, suggesting that the customer may be struggling to manage debt. The loan amount is also lower than 50% of all cases, which could indicate that the customer is not using credit efficiently. The low saving account balance and lower installment rate in percentage of disposable income further exacerbate these concerns. The customer's employment history is relatively short, and the fact that they are a foreign worker may also pose additional challenges in managing finances. Overall, these attributes suggest that the customer may not be managing their finances effectively, leading to a conclusion of bad credit.","The customer has a negative checking account balance, which indicates a lack of financial discipline and potential overspending; Additionally, the loan duration is longer than 50% of all cases in the bank, suggesting that the customer may be struggling to manage debt; The loan amount is also lower than 50% of all cases, which could indicate that the customer is not using credit efficiently; The low saving account balance and lower installment rate in percentage of disposable income further exacerbate these concerns; The customer's employment history is relatively short; and the fact that they are a foreign worker may also pose additional challenges in managing finances",,,,,,
bad_credit,Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a low checking account balance, a shorter loan duration, a lower loan amount, and a high installment rate as a percentage of disposable income, indicating potential financial strain. Additionally, the customer's employment history is short, and they have a high number of people relying on them for maintenance, which may indicate financial instability. The customer's foreign worker status and lack of registered telephone line under their name also raise concerns about their creditworthiness.","The customer has several red flags, including a low checking account balance; a shorter loan duration; a lower loan amount; and a high installment rate as a percentage of disposable income, indicating potential financial strain; Additionally, the customer's employment history is short, and they have a high number of people relying on them for maintenance, which may indicate financial instability; The customer's foreign worker status and lack of registered telephone line under their name also raise concerns about their creditworthiness","Additionally, the customer's employment history is short, and they have a high number of people relying on them for maintenance, which may indicate financial instability",,,"Additionally, the customer's employment history is short, and they have a high number of people relying on them for maintenance, which may indicate financial instability",,
bad_credit,Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer's creditworthiness is classified as 'bad credit' due to the presence of several red flags, including a low balance in the checking account, a short loan duration, a low loan amount, a low balance in the saving account, a high installment rate as a percentage of disposable income, and a lack of registration of the telephone under the customer's name. These indicators suggest that the customer may be experiencing financial difficulties or may not be managing their finances effectively.","The customer's creditworthiness is classified as 'bad credit' due to the presence of several red flags, including a low balance in the checking account; a short loan duration; a low loan amount; a low balance in the saving account; a high installment rate as a percentage of disposable income; and a lack of registration of the telephone under the customer's name",,,,,,
bad_credit,Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is a co-applicant for other debts; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer's creditworthiness is classified as 'bad credit' due to a combination of factors, including a negative checking account balance, a loan amount higher than 50% of all cases in the bank, a low saving account balance, a shorter loan duration, and a lower installment rate as a percentage of disposable income. Additionally, the customer's employment status is relatively short, and they have a co-applicant for other debts, which may indicate financial instability.","The customer's creditworthiness is classified as 'bad credit' due to a combination of factors, including a negative checking account balance; a loan amount higher than 50% of all cases in the bank; a low saving account balance; a shorter loan duration; and a lower installment rate as a percentage of disposable income;  Additionally, the customer's employment status is relatively short, and they have a co-applicant for other debts, which may indicate financial instability",,,,,,
bad_credit,Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a loan duration longer than 50% of all cases in the bank, a loan amount higher than 50% of all cases in the bank, a low saving account balance, and an installment rate in percentage of disposable income higher than 50% of all cases in the bank. Additionally, the customer's employment history is relatively short, and they have other installment plans through stores, which may indicate financial instability.","The customer has several red flags, including a negative checking account balance; a loan duration longer than 50% of all cases in the bank; a loan amount higher than 50% of all cases in the bank; a low saving account balance; and an installment rate in percentage of disposable income higher than 50% of all cases in the bank;  Additionally, the customer's employment history is relatively short, and they have other installment plans through stores, which may indicate financial instability",,,,,,
bad_credit,Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has a low balance in their checking account, which may indicate a lack of financial discipline or stability. Additionally, the loan duration is shorter than 50% of all cases in the bank, and the loan amount is lower than 50% of all cases, suggesting that the customer may not be borrowing large amounts or for extended periods. However, the high balance in their saving account and the fact that they own their housing and have a job as a skilled employee or resident are positive indicators. However, the customer's age is older than 50% of all cases in the bank, and they have a foreign worker status, which may indicate that they are not a native-born citizen and may face additional financial challenges.","The customer has a low balance in their checking account, which may indicate a lack of financial discipline or stability; Additionally, the loan duration is shorter than 50% of all cases in the bank, and the loan amount is lower than 50% of all cases, suggesting that the customer may not be borrowing large amounts or for extended periods; However, the high balance in their saving account and the fact that they own their housing and have a job as a skilled employee or resident are positive indicators; However, the customer's age is older than 50% of all cases in the bank, and they have a foreign worker status, which may indicate that they are not a native-born citizen and may face additional financial challenges",,,,,,
bad_credit,Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a loan amount higher than 50% of all cases in the bank, a low saving account balance, and a telephone not registered under their name. Additionally, their loan duration is shorter than 50% of all cases in the bank, and their installment rate in percentage of disposable income is lower than 50% of all cases in the bank. These factors suggest that the customer may be taking on excessive debt and may not be managing their finances effectively.","The customer has several red flags, including a negative checking account balance; a loan amount higher than 50% of all cases in the bank; a low saving account balance; and a telephone not registered under their name; Additionally, their loan duration is shorter than 50% of all cases in the bank, and their installment rate in percentage of disposable income is lower than 50% of all cases in the bank",,,,,,
bad_credit,Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a short loan duration, a low loan amount, a low savings account balance, a relatively short employment tenure, a low installment rate as a percentage of disposable income, and a non-registered telephone. Additionally, the customer is a foreign worker, which may indicate financial instability. These factors collectively suggest that the customer may not be managing their finances effectively and may be at risk of defaulting on payments.","The customer has several red flags, including a negative checking account balance;  a short loan duration;  a low loan amount; a low savings account balance; a relatively short employment tenure; a low installment rate as a percentage of disposable income; and a non-registered telephone; Additionally, the customer is a foreign worker, which may indicate financial instability",,,,,,
bad_credit,Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is unemployed; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a short loan duration, a low saving account balance, unemployment, a high installment rate, and a car as their primary property. Additionally, the customer's age and job status do not align with the majority of the bank's customers, indicating potential financial instability.","The customer has several red flags, including a negative checking account balance; a short loan duration; a low saving account balance; unemployment; a high installment rate; and a car as their primary property; Additionally, the customer's age and job status do not align with the majority of the bank's customers, indicating potential financial instability",,,,,,
bad_credit,Checking account is low balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several attributes that indicate a higher risk of default, such as a low balance in the checking account, a longer loan duration, a lower loan amount, and a low balance in the saving account. Additionally, the installment rate is higher than 50% of all cases in the bank, which suggests that the customer may be over-extending themselves financially. The customer's employment history is also a concern, as they have been working for less than 50% of all cases in the bank, which may indicate job instability. Furthermore, the customer's financial situation is not diversified, as they have a single source of income (skilled employee or resident) and a single asset (real estate), which increases their reliance on a single income stream and asset.","The customer has several attributes that indicate a higher risk of default, such as a low balance in the checking account; a longer loan duration; a lower loan amount; and a low balance in the saving account; Additionally, the installment rate is higher than 50% of all cases in the bank, which suggests that the customer may be over-extending themselves financially; The customer's employment history is also a concern, as they have been working for less than 50% of all cases in the bank, which may indicate job instability; Furthermore, the customer's financial situation is not diversified, as they have a single source of income (skilled employee or resident) and a single asset (real estate), which increases their reliance on a single income stream and asset","The customer's employment history is also a concern, as they have been working for less than 50% of all cases in the bank, which may indicate job instability; Furthermore, the customer's financial situation is not diversified, as they have a single source of income (skilled employee or resident) and a single asset (real estate), which increases their reliance on a single income stream and asset","The customer's employment history is also a concern, as they have been working for less than 50% of all cases in the bank, which may indicate job instability","The customer's employment history is also a concern, as they have been working for less than 50% of all cases in the bank, which may indicate job instability",,,"The customer's employment history is also a concern, as they have been working for less than 50% of all cases in the bank, which may indicate job instability"
bad_credit,Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a short loan duration, a low saving account balance, a high installment rate, and a non-registered telephone. Additionally, the customer is a foreign worker, which may indicate financial instability. These factors suggest that the customer may not be managing their finances effectively and may be at risk of defaulting on payments.","The customer has several red flags, including a negative checking account balance; a short loan duration; a low saving account balance; a high installment rate; and a non-registered telephone; Additionally, the customer is a foreign worker, which may indicate financial instability",,,,,,
bad_credit,Checking account is low balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is unemployed; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has multiple red flags, including a low balance in their checking account, a long loan duration, a low loan amount, a low installment rate, unemployment, and a high age. Additionally, the customer has a building society savings agreement or life insurance, which may indicate a lack of financial flexibility. The customer also has a high number of people being liable to provide maintenance for, which could indicate financial strain.","The customer has multiple red flags, including a low balance in their checking account; a long loan duration; a low loan amount; a low installment rate; unemployment; and a high age; Additionally, the customer has a building society savings agreement or life insurance, which may indicate a lack of financial flexibility; The customer also has a high number of people being liable to provide maintenance for, which could indicate financial strain",,,,,,
bad_credit,Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a loan with a duration longer than 50% of all cases in the bank, a loan amount higher than 50% of all cases in the bank, a low saving account balance, and a shorter than 1-year employment history. Additionally, the customer's installment rate is lower than 50% of all cases in the bank, and they have a foreign worker status, which may indicate financial instability. These factors suggest that the customer may not be managing their finances effectively and may be at risk of defaulting on payments.","The customer has several red flags, including a negative checking account balance; a loan with a duration longer than 50% of all cases in the bank; a loan amount higher than 50% of all cases in the bank; a low saving account balance; and a shorter than 1-year employment history; Additionally, the customer's installment rate is lower than 50% of all cases in the bank, and they have a foreign worker status, which may indicate financial instability",,,,,,
bad_credit,Checking account is high balance or salary assignments for at least 1 year; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is high balance; Present employment is unemployed; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer's creditworthiness is deemed 'bad credit' due to the presence of several red flags, including present employment being unemployed, loan amount being higher than 50% of all cases in the bank, and other debtors' status being none, indicating a lack of credit history or potential for excessive borrowing.","The customer's creditworthiness is deemed 'bad credit' due to the presence of several red flags, including present employment being unemployed; loan amount being higher than 50% of all cases in the bank; and other debtors' status being none",,,,,,
bad_credit,Checking account is high balance or salary assignments for at least 1 year; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a low savings account balance, a short employment tenure, a high loan amount, and a low installment rate as a percentage of disposable income. Additionally, the customer's age is below the median age of the bank's customers, and they have a car as their primary property, which may indicate a higher risk of financial instability.","The customer has several red flags, including a low savings account balance; a short employment tenure; a high loan amount; and a low installment rate as a percentage of disposable income; Additionally, the customer's age is below the median age of the bank's customers, and they have a car as their primary property, which may indicate a higher risk of financial instability",,,,,,
bad_credit,Checking account is low balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a low balance in their checking account, a long loan duration, a high loan amount, a low balance in their saving account, a relatively short employment tenure, a low installment rate as a percentage of disposable income, and a high number of people being liable for maintenance. Additionally, the customer's job status is not skilled, and they are a foreign worker, which may indicate financial instability.","The customer has several red flags, including a low balance in their checking account; a long loan duration; a high loan amount; a low balance in their saving account; a relatively short employment tenure; a low installment rate as a percentage of disposable income; and a high number of people being liable for maintenance; Additionally, the customer's job status is not skilled, and they are a foreign worker, which may indicate financial instability",,,,,,
bad_credit,Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has a negative checking account balance, which indicates a lack of financial discipline and potential overspending. Additionally, the loan duration is longer than 50% of all cases in the bank, and the loan amount is lower than 50% of all cases, suggesting that the customer may be taking on too much debt. The high saving account balance is a positive attribute, but it is not enough to outweigh the other negative factors. The customer's employment history is relatively short, and the installment rate is higher than 50% of all cases, indicating a high level of debt servicing. The customer's other debt status is none, but the lack of a registered telephone account and the presence of a foreign worker status raise concerns about the customer's financial stability and potential for overspending. Overall, the customer's financial profile suggests a high risk of default, leading to a classification of bad credit.","The customer has a negative checking account balance, which indicates a lack of financial discipline and potential overspending;  Additionally, the loan duration is longer than 50% of all cases in the bank, and the loan amount is lower than 50% of all cases, suggesting that the customer may be taking on too much debt; The high saving account balance is a positive attribute, but it is not enough to outweigh the other negative factors; The customer's employment history is relatively short; and the installment rate is higher than 50% of all cases;  The customer's other debt status is none, but the lack of a registered telephone account and the presence of a foreign worker status raise concerns about the customer's financial stability and potential for overspending.",,,,,,"The customer's other debt status is none, but the lack of a registered telephone account and the presence of a foreign worker status raise concerns about the customer's financial stability and potential for overspending."
bad_credit,Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several attributes that indicate a higher risk of default, such as a low balance in the checking account, a short loan duration, a low loan amount, and a low balance in the saving account. Additionally, the customer's installment rate is higher than 50% of all cases in the bank, which may indicate a higher debt burden. The customer's age is also older than 50% of all cases in the bank, which could be a concern for long-term financial stability. Furthermore, the customer's job is not a skilled employee or a resident, which may indicate a higher risk of job loss or financial instability.","The customer has several attributes that indicate a higher risk of default, such as a low balance in the checking account; a short loan duration; a low loan amount; and a low balance in the saving account; Additionally, the customer's installment rate is higher than 50% of all cases in the bank, which may indicate a higher debt burden; The customer's age is also older than 50% of all cases in the bank, which could be a concern for long-term financial stability; Furthermore, the customer's job is not a skilled employee or a resident, which may indicate a higher risk of job loss or financial instability","Furthermore, the customer's job is not a skilled employee or a resident, which may indicate a higher risk of job loss or financial instability","Furthermore, the customer's job is not a skilled employee or a resident, which may indicate a higher risk of job loss or financial instability","Furthermore, the customer's job is not a skilled employee or a resident, which may indicate a higher risk of job loss or financial instability","Furthermore, the customer's job is not a skilled employee or a resident, which may indicate a higher risk of job loss or financial instability",,
bad_credit,Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is unknown or none; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is not own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a low balance in their checking account, a high loan amount, a low savings account, and a long-term employment history, which may indicate financial instability. Additionally, the customer's installment rate is lower than 50% of all cases in the bank, and they have other installment plans with the bank, which could suggest a history of financial difficulties. The customer's age, job status, and housing situation also raise concerns about their financial stability.","The customer has several red flags, including a low balance in their checking account; a high loan amount; a low savings account; and a long-term employment history, which may indicate financial instability; Additionally, the customer's installment rate is lower than 50% of all cases in the bank, and they have other installment plans with the bank, which could suggest a history of financial difficulties; The customer's age, job status, and housing situation also raise concerns about their financial stability",,,,,,
bad_credit,Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Bad credit

The customer has several red flags, including a negative checking account balance, a short loan duration, a low saving account balance, a high installment rate, and a lack of other debtors. Additionally, the customer's employment status is not verified, and they have a foreign worker status, which may indicate potential issues with their financial stability and creditworthiness.","The customer has several red flags, including a negative checking account balance; a short loan duration; a low saving account balance; a high installment rate; and a lack of other debtors; Additionally, the customer's employment status is not verified, and they have a foreign worker status, which may indicate potential issues with their financial stability and creditworthiness","Additionally, the customer's employment status is not verified, and they have a foreign worker status, which may indicate potential issues with their financial stability and creditworthiness",,"Additionally, the customer's employment status is not verified, and they have a foreign worker status, which may indicate potential issues with their financial stability and creditworthiness","Additionally, the customer's employment status is not verified, and they have a foreign worker status, which may indicate potential issues with their financial stability and creditworthiness",,"Additionally, the customer's employment status is not verified, and they have a foreign worker status, which may indicate potential issues with their financial stability and creditworthiness"
